OBJECTID,Installati,FacilityID,Owner,Class,Height,Foundation,Grounded,Style,UsageType,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
4031,978652800000,P39-5,Utility,NA,40,BWC,N,NORM,COM,{2FEC60EA-72D7-4BF1-9D4F-C4A45ADEEE28},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80022429,-88.16856551
4032,978652800000,P39-4,Utility,NA,40,BWC,N,NORM,COM,{26C3527B-003A-4E66-A84C-99DF141F8B9C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80049692,-88.16856551
4033,978652800000,P39-1,Utility,NA,40,BWC,N,NORM,COM,{C871A012-649A-4033-B812-4F3C5F503CA1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80133085,-88.16856746
4034,978652800000,P39-2,Utility,NA,40,BWC,N,NORM,COM,{624BB0D6-A989-4844-9821-56E5FBCB7595},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80104947,-88.16856942
4035,978652800000,P39-3,Utility,NA,40,BWC,N,NORM,COM,{3ED886B4-1C3E-47B6-967B-2266E641C2BF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80077538,-88.16857137
4036,978652800000,P39-3-2,Utility,NA,40,BWC,N,NORM,COM,{2DCC6A03-41B9-4775-8DA5-EB09A67E33C9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80065986,-88.16811226
4037,978652800000,P39-2-2,Utility,NA,40,BWC,N,NORM,COM,{22BB3786-134D-4B33-A5E4-9F8B85FB658F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8011227,-88.16810642
4038,978652800000,P39-2-2,Utility,NA,40,BWC,N,NORM,COM,{6EEAAD9B-8D03-4D12-A917-466B35AA1413},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80111832,-88.16765661
4039,978652800000,P39-3-2,Utility,NA,40,BWC,N,NORM,COM,{FC742CAB-CBEA-448C-93CD-5E858D4DBB2B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8006584,-88.1676644
4040,978652800000,P35-2,Utility,NA,40,BWC,N,NORM,COM,{E2CCAB65-12C5-4CD1-B8E5-288B07292FE1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8010268,-88.16742508
4041,978652800000,P29-2-2,Utility,NA,40,BWC,N,NORM,COM,{7D179C1A-9F92-4216-B4E9-F7788C0DE46A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80106881,-88.16693223
4042,978652800000,P35-3,Utility,NA,40,BWC,N,NORM,COM,{3C22F6A2-9761-4229-AFC0-D03C1A64E44C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80071574,-88.16730553
4043,978652800000,P29-3-2,Utility,NA,40,BWC,N,NORM,COM,{17C00CB6-6039-418C-8EFB-36A552C89861},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80064748,-88.16693418
4044,978652800000,P29-3-1,Utility,NA,40,BWC,N,NORM,COM,{8C5A710D-A440-4B2E-ABF2-C4B6BABBF4EB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80065039,-88.16650589
4045,978652800000,P29-2-1,Utility,NA,40,BWC,N,NORM,COM,{37BF2393-017C-4939-BBC8-DB146BCFDB29},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80107902,-88.1664922
4046,978652800000,P16,Utility,NA,40,BWC,N,NORM,COM,{4955D1E0-5A39-418A-8D15-4DEDE034D66B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80029117,-88.17242573
4047,942624000000,P14,Utility,NA,40,BWC,N,NORM,COM,{50B2A9C1-DBFA-4D10-9E07-1F5B95C29449},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80000977,-88.17099729
4048,978652800000,P13,Utility,NA,40,BWC,N,NORM,COM,{36FD9988-A472-48BE-B86F-14195659500D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79993279,-88.17060015
4049,978652800000,P12,Utility,NA,40,BWC,N,NORM,COM,{8FF6D620-19F6-465E-9FAE-377CD2907A19},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79991942,-88.17023351
4050,978652800000,P11,Utility,NA,40,BWC,N,NORM,COM,{9A6FB120-25F2-41C9-A4A8-883CFA20C26C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79990598,-88.16988403
4051,978652800000,P10,Utility,NA,40,BWC,N,NORM,COM,{AC415B9C-5250-4A60-9327-480C18C3BCB0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79990598,-88.16956235
4052,978652800000,P9,Utility,NA,40,BWC,N,NORM,COM,{F9951519-F71B-4049-9AC0-0FAE1AEE9A43},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79990473,-88.16923564
4053,978652800000,P15-2,Utility,NA,40,BWC,N,NORM,COM,{8116915F-7EAE-4AA5-9C49-A83FF62651A5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80040555,-88.17205906
4054,978652800000,P6-3,Utility,NA,40,BWC,N,NORM,COM,{59F794C2-9CF7-498D-BB91-BF2A1483175C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80019845,-88.17123963
4055,978652800000,P15-1,Utility,NA,40,BWC,N,NORM,COM,{7C33F32A-7468-45BB-B922-641DE3FB532C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80042627,-88.17165795
4056,978652800000,P17,Utility,NA,40,BWC,N,NORM,COM,{74014AE4-9D31-46FE-911D-543774309CAE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80073034,-88.17209745
4057,978652800000,P17-1,Utility,NA,40,BWC,N,NORM,COM,{92E8DB63-0749-420D-80B9-07FCDD18032C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80073034,-88.1716328
4058,942624000000,P18,Utility,NA,40,BWC,N,NORM,COM,{B0AE4BA5-537C-45A8-A757-EFEC2170DAD7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80092675,-88.17172422
4059,978652800000,P5-3,Utility,NA,40,BWC,N,NORM,COM,{83ABAE2D-8E77-4DE2-9963-47F0217A0F92},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80058715,-88.17121316
4060,978652800000,P3-3,Utility,NA,40,BWC,N,NORM,COM,{752EE789-0C9C-4CB4-B702-4169864012A2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80089513,-88.17121723
4061,978652800000,P2-3,Utility,NA,40,BWC,N,NORM,COM,{0DD43E61-8CDB-448E-BFE5-095945D8866A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80133131,-88.17113492
4062,978652800000,P1-3,Utility,NA,40,BWC,N,NORM,COM,{9630F587-682F-4748-B66A-2453E2A46230},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80166181,-88.17097218
4063,978652800000,P1-2,Utility,NA,40,BWC,N,NORM,COM,{38E19112-E04B-40F3-8BDC-D24980FD07B9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80167958,-88.17050355
4064,978652800000,P2-2,Utility,NA,40,BWC,N,NORM,COM,{C0B1621F-F80C-4404-B948-0374488BD465},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80133131,-88.1707497
4065,978652800000,P2-1,Utility,NA,40,BWC,N,NORM,COM,{102561FC-D0A1-4F35-89DE-46AED3E383F2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80130762,-88.1703049
4066,978652800000,P2,Utility,NA,40,BWC,N,NORM,COM,{3AB828AF-F4C1-45FA-87EF-D9E304A678D3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80127644,-88.17012049
4067,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{9E037CBC-4721-4B4F-A672-33799F3C22EF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80098039,-88.17015623
4068,978652800000,P3-1,Utility,NA,40,BWC,N,NORM,COM,{C0997A18-6FCF-4AB3-9D66-2F008E9742B2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80088625,-88.17032764
4069,978652800000,P3-2,Utility,NA,40,BWC,N,NORM,COM,{9990BB3A-AA2F-490E-B237-AB55B1041F13},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80088921,-88.17079229
4070,942624000000,P5-2,Utility,NA,40,BWC,N,NORM,COM,{305F7EFE-A912-4D9F-8A03-2322BCE5F231},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80059011,-88.17078425
4071,942624000000,P6-2,Utility,NA,40,BWC,N,NORM,COM,{BF4A72B2-DA37-4F7C-8AF8-1DE080442E52},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80022214,-88.17079881
4072,978652800000,P6-1,Utility,NA,40,BWC,N,NORM,COM,{20D89473-2394-48E0-A2DB-7556F21509BB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80020437,-88.17031033
4073,978652800000,P5-1,Utility,NA,40,BWC,N,NORM,COM,{9A658C2F-B2FE-499F-B363-D7F34695E09A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80056347,-88.17034342
4074,978652800000,P4,Utility,NA,40,BWC,N,NORM,COM,{ED626E8C-D94C-4EA0-89FA-BB6405D47348},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80077611,-88.17015489
4075,942624000000,P5,Utility,NA,40,BWC,N,NORM,COM,{E75AE109-190C-48E1-A9E6-88A2791C3C2C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80059848,-88.17017474
4076,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{32953538-4E9E-4D44-96BA-3792CC52C8EF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80027479,-88.17014447
4077,978652800000,P7,Utility,NA,40,BWC,N,NORM,COM,{FAF6110F-DF14-4AE3-8CCB-DDDC6C54D1F2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80008443,-88.17012063
4078,942624000000,P1,Utility,NA,40,BWC,N,NORM,RWL,{75048523-8F9C-4391-A986-5A8E377FC988},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79549258,-88.17481772
4079,942624000000,P2,Utility,NA,40,BWC,N,NORM,RWL,{DF95B9A9-8774-452E-8DC1-30DC0BBA58AA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79494188,-88.17474151
4080,942624000000,P1,Utility,NA,40,BWC,N,NORM,RWL,{385E37C5-ADEE-465C-9B81-6D9700095847},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79326233,-88.17584796
4081,942624000000,P2,Utility,NA,40,BWC,N,NORM,RWL,{3765E4C6-90EC-4A9E-A75D-626F2CD99FB8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79383696,-88.17573529
4082,942624000000,P3,Utility,NA,40,BWC,N,NORM,RWL,{85639EDE-F4B7-4428-9B58-219EBFAB2942},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79430849,-88.1744021
4083,942624000000,P24,Utility,NA,40,BWC,N,NORM,HWY,{F50C5038-DA18-4769-B937-141374C8469D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79462912,-88.1578342
4084,942624000000,P23,Utility,NA,40,BWC,N,NORM,HWY,{8728D097-9758-4EED-BE1C-2A696BA75A06},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79481391,-88.15902801
4085,942624000000,P22,Utility,NA,40,BWC,N,NORM,HWY,{0C2BB368-AD2F-4832-B0EA-E1C3C2473742},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79466333,-88.15984815
4086,942624000000,P21,Utility,NA,40,BWC,N,NORM,HWY,{BF0EC038-1C47-4FBB-ACF6-23303FB16ED6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79486435,-88.16092589
4087,942624000000,P20-1,Utility,NA,40,BWC,N,NORM,HWY,{029017B5-3BD2-4F3E-9047-694E491C3163},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79517093,-88.16180343
4088,942624000000,P20,Utility,NA,40,BWC,N,NORM,HWY,{74DBF6F0-5932-40AD-88AC-B5CA88E86995},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79468897,-88.16230103
4089,942624000000,P19,Utility,NA,40,BWC,N,NORM,HWY,{A18B9F74-1405-4F03-92FE-591D1B92B555},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79467417,-88.16319836
4090,942624000000,P18,Utility,NA,40,BWC,N,NORM,HWY,{C75EC70E-E7E9-45BB-9BD3-D82DC9FA0024},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79469053,-88.16432211
4091,942624000000,P1,Utility,NA,40,BWC,N,NORM,HWY,{FB945202-0020-4687-9551-60E63DC2CEC4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7941691,-88.16380116
4092,942624000000,P2,Utility,NA,40,BWC,N,NORM,HWY,{797E958D-F9F2-4544-8933-FBD51BD5DC8B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79385834,-88.16330215
4093,942624000000,P17,Utility,NA,40,BWC,N,NORM,HWY,{8AF57DAD-FAA7-4D3A-B02F-D632C195CB8E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79441118,-88.16610286
4094,942624000000,P15,Utility,NA,40,BWC,N,NORM,HWY,{C605752D-B7EE-4F6C-842B-E26AB1881C57},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79419116,-88.16803204
4095,942624000000,P14,Utility,NA,40,BWC,N,NORM,HWY,{95081788-D513-482B-9AB0-A36E8A0E3054},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79447733,-88.16899914
4096,942624000000,P6,Utility,NA,40,BWC,N,NORM,RWL,{9B3C4DBD-9D63-41C0-999A-9DB564EF8928},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79136628,-88.17024449
4097,942624000000,P1,Utility,NA,40,BWC,N,NORM,HWY,{0B06DD2F-6B49-41DD-9FCA-66D1C4235603},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79128066,-88.16958509
4098,942624000000,P2,Utility,NA,40,BWC,N,NORM,HWY,{4B5CAE3D-370E-48C0-8127-8E26A7133952},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79171905,-88.16891799
4099,942624000000,P6,Utility,NA,40,BWC,N,NORM,HWY,{C3145173-5C26-4BDD-9566-A97C7DC48507},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79162592,-88.16796483
4100,942624000000,P7,Utility,NA,40,BWC,N,NORM,HWY,{0A8CD134-F9F0-4CD0-B1A1-1F3738457EE6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79135762,-88.16750524
4101,942624000000,P11,Utility,NA,40,BWC,N,NORM,RWL,{0FA46CEC-2B2B-479D-BD6A-8F7245386288},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79446782,-88.17138893
4102,942624000000,P1,Utility,NA,40,BWC,N,NORM,RWL,{664110C3-A2DA-4F78-A915-704EAA9C1B23},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7939742,-88.17138005
4103,942624000000,P2,Utility,NA,40,BWC,N,NORM,RWL,{AC499148-F480-47E9-BDFA-C6153A11B4B3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79332313,-88.17149034
4104,942624000000,P1,Utility,NA,40,BWC,N,NORM,RWL,{589F7DA6-4627-4FEA-94DA-6CF0F8E5E579},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79250063,-88.17140214
4105,942624000000,P4,Utility,NA,40,BWC,N,NORM,RWL,{6A76D2EC-EBFF-42FD-8EA3-769600EC719A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79258783,-88.17291372
4106,942624000000,P5,Utility,NA,40,BWC,N,NORM,RWL,{568CABA1-0BCB-4398-BC33-763A1F42DAD3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79261876,-88.17375231
4107,942624000000,P4,Utility,NA,40,BWC,N,NORM,RWL,{027DC258-F4A4-4F66-BA58-19E2945F904C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79134998,-88.17146089
4108,942624000000,P3,Utility,NA,40,BWC,N,NORM,RWL,{055A0BD8-21CC-4A09-AE02-84BAEF2C8019},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79128999,-88.17218199
4109,942624000000,P2,Utility,NA,40,BWC,N,NORM,RWL,{3A99DF04-1638-46A9-B5F1-4E36DE40AC29},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79138158,-88.17272212
4110,942624000000,P1,Utility,NA,40,BWC,N,NORM,RWL,{F1BE6A46-2CDC-4F3D-88D4-68669AAD1358},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79187304,-88.17281539
4111,942624000000,P6,Utility,NA,40,BWC,N,NORM,RWL,{68B927D7-BA36-4E1D-AC1E-9E44EB62A5FC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79271353,-88.17441108
4112,942624000000,P7,Utility,NA,40,BWC,N,NORM,RWL,{820CFB2D-7EFF-4CBC-A933-E1C7D2D946E6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79258134,-88.1751454
4113,942624000000,P8,Utility,NA,40,BWC,N,NORM,RWL,{212A6509-4384-4B02-A051-05D4E8893241},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79226961,-88.1757672
4114,942624000000,P9,Utility,NA,40,BWC,N,NORM,RWL,{9D68EA23-080E-44D7-806F-9D6EF395EACE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79168073,-88.17585846
4115,942624000000,P1,Utility,NA,40,BWC,N,NORM,RWL,{00FA2573-1B93-4D88-B153-F7304B78BA85},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79161008,-88.17501661
4116,942624000000,P2,Utility,NA,40,BWC,N,NORM,RWL,{4F5383D0-6D3D-44C5-87CF-B0443322F259},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79176208,-88.17417133
4117,942624000000,P10,Utility,NA,40,BWC,N,NORM,RWL,{0F89B599-DCAE-49F0-A82D-A89193289F90},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79122756,-88.17565978
4118,942624000000,P11,Utility,NA,40,BWC,N,NORM,RWL,{641281F1-414D-4C3F-AEDB-E6B27D8CA9E3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79023519,-88.17534844
4119,942624000000,P11,Utility,NA,40,BWC,N,NORM,HWY,{9BF4DF12-EDC5-4DEF-8435-9A191245677C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78787945,-88.16783009
4120,942624000000,P2,Utility,NA,40,BWC,N,NORM,HWY,{53805261-C29F-40C6-ABD5-25F31DB432D1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78840228,-88.16958152
4121,942624000000,P1,Utility,NA,40,BWC,N,NORM,HWY,{8663C377-09BE-4527-B797-50E49ED4F9FD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78863276,-88.16985777
4122,942624000000,P2,Utility,NA,40,BWC,N,NORM,HWY,{5B6F948B-639A-4D69-A3CA-91F9F0F3FB56},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78860761,-88.17038568
4123,942624000000,P3,Utility,NA,40,BWC,N,NORM,HWY,{BFA16264-5697-42B4-B9FC-BFC3CC6F435B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78827652,-88.17141399
4124,942624000000,P4,Utility,NA,40,BWC,N,NORM,HWY,{39020ADF-9AB3-46D3-AD6B-655B1F2E86C6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78793472,-88.17199016
4125,942624000000,P5,Utility,NA,40,BWC,N,NORM,HWY,{45D20719-1690-4734-B1B8-D545A95D5CB2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78789199,-88.17260767
4126,942624000000,P5-1,Utility,NA,40,BWC,N,NORM,HWY,{D5DC1ECB-D8D4-447A-BC14-CC273DA14466},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78827345,-88.17286323
4127,942624000000,P5-2,Utility,NA,40,BWC,N,NORM,HWY,{A53CE31E-05EF-4C33-96B8-AE7093DDA904},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78761133,-88.17299809
4128,942624000000,P5,Utility,NA,40,BWC,N,NORM,HWY,{83A32A26-6826-4210-894B-44F21AF54A43},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79200433,-88.16307
4129,942624000000,P6,Utility,NA,40,BWC,N,NORM,HWY,{E3F0C105-70DF-4450-B918-ABEDC03E512D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79193936,-88.16320281
4130,942624000000,P3,Utility,NA,40,BWC,N,NORM,HWY,{470AAB75-2D07-454B-8076-04939AE14390},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79163673,-88.16274431
4131,942624000000,P4,Utility,NA,40,BWC,N,NORM,HWY,{6B80F294-19E7-48DB-810A-DCAC63441448},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7915607,-88.16286481
4132,942624000000,P1,Utility,NA,40,BWC,N,NORM,HWY,{F76FB59A-18A9-4653-93AF-DCA24776DB47},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79139139,-88.16248709
4133,942624000000,P2,Utility,NA,40,BWC,N,NORM,HWY,{D6030830-7F85-438A-8610-679191F18D34},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.791324,-88.16261454
4134,942624000000,P7,Utility,NA,40,BWC,N,NORM,HWY,{14C3C784-39C9-482E-84E4-9570F6947C14},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79190349,-88.17008119
4135,942624000000,P8,Utility,NA,40,BWC,N,NORM,HWY,{93A91DAA-D518-4DE2-9262-4E4287D20245},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79244095,-88.17029609
4136,942624000000,P9,Utility,NA,40,BWC,N,NORM,HWY,{3569FB75-930E-4FF8-9688-8C8ED8E675F0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79292012,-88.17008461
4137,942624000000,P10,Utility,NA,40,BWC,N,NORM,HWY,{0E2E9305-204A-41BF-B3F5-E3EDDB60C465},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79333666,-88.17029342
4138,942624000000,P11,Utility,NA,40,BWC,N,NORM,HWY,{7DC74D14-F30F-482D-B458-0BBF08C6E0A5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79389346,-88.17008461
4139,942624000000,P1,Utility,NA,40,BWC,N,NORM,HWY,{63BE5A96-F12F-452A-B389-345F8A359797},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7938426,-88.16877104
4140,942624000000,P2,Utility,NA,40,BWC,N,NORM,HWY,{5F7370C3-4D38-4E7C-B0D7-1A5D4ADA7788},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79340098,-88.16895308
4141,942624000000,P3,Utility,NA,40,BWC,N,NORM,HWY,{24255845-ED00-471A-96DD-D6B1DC1DF21F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79288602,-88.16876347
4142,942624000000,P4,Utility,NA,40,BWC,N,NORM,HWY,{A50B22DC-8B92-40FC-A599-5D5B93FACE5E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79247204,-88.16874993
4143,942624000000,P5,Utility,NA,40,BWC,N,NORM,HWY,{C7ABB3C1-9D5B-4E9C-98D7-1E0135D47173},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79205048,-88.16819128
4144,942624000000,P1,Utility,NA,40,BWC,N,NORM,HWY,{8FDC6D06-30C5-4404-B346-F0613C562B0C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78992334,-88.16979874
4145,942624000000,P2,Utility,NA,40,BWC,N,NORM,HWY,{97CA0DF9-117E-4D8D-A4AE-8710FA56861B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79025304,-88.16876475
4146,942624000000,P3,Utility,NA,40,BWC,N,NORM,HWY,{378CBFDB-AEBD-4C6D-873F-AB38E803605A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79077794,-88.16843564
4147,942624000000,P3,Utility,NA,40,BWC,N,NORM,HWY,{E836810D-5F73-496F-9548-3E179858CA19},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78891504,-88.17001623
4148,942624000000,P4,Utility,NA,40,BWC,N,NORM,HWY,{FF4CDEB5-3D8E-4F81-9AB2-BC3C7FFD2709},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78946379,-88.17003338
4149,942624000000,P5,Utility,NA,40,BWC,N,NORM,RWL,{482BE7A4-5B53-4EC9-A68D-FA377D0B7E7D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79055669,-88.17054946
4150,942624000000,P17,Utility,NA,40,BWC,N,NORM,RWL,{C956C16C-7F00-42AB-9253-7AC8D8820507},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78427153,-88.17542474
4151,942624000000,P16,Utility,NA,40,BWC,N,NORM,RWL,{58AC5F00-2216-425D-85DD-4707C0D41DDA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78514687,-88.17585186
4152,942624000000,P15,Utility,NA,40,BWC,N,NORM,RWL,{896DD9D5-DE9B-41E0-AAB5-3527AC3AEF73},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78638525,-88.17568715
4153,942624000000,P14,Utility,NA,40,BWC,N,NORM,RWL,{75536000-5C17-43B5-94AF-63FA3D0E1D32},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78751868,-88.17568327
4154,942624000000,P13,Utility,NA,40,BWC,N,NORM,RWL,{AC272205-E1E3-424F-85F5-ED172732E4AD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78867667,-88.17566985
4155,942624000000,P12,Utility,NA,40,BWC,N,NORM,RWL,{B9BC6311-34D1-4679-84DD-1B6D5FCF71EA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.789841,-88.17584646
4156,942624000000,P1,Utility,NA,40,BWC,N,NORM,RWL,{A717B30F-AB72-43AD-B8D1-8458A2E81298},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79076793,-88.17451897
4157,942624000000,P2,Utility,NA,40,BWC,N,NORM,RWL,{63068279-94CA-4FCE-89E5-690B87278DEA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79057848,-88.17376823
4158,942624000000,P3,Utility,NA,40,BWC,N,NORM,RWL,{022AD683-4408-4191-A3DC-9AC579561AE3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7905266,-88.17262028
4159,942624000000,P4,Utility,NA,40,BWC,N,NORM,RWL,{8E95F4CD-39E4-47AC-81E2-AAFB48110ED4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79022855,-88.17184735
4160,942624000000,P9,Utility,NA,40,BWC,N,NORM,RWL,{FB91B693-48C4-44DD-8E12-0636086AB640},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79489369,-88.17297959
4161,942624000000,P10,Utility,NA,40,BWC,N,NORM,RWL,{46CD27FC-7053-4D2C-ABDB-D0088E82A3CA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79465782,-88.17227847
4162,942624000000,P12,Utility,NA,40,BWC,N,NORM,HWY,{5F410470-B2D7-4FEE-AAB0-B1848E904ED3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79463971,-88.17023611
4163,942624000000,P13,Utility,NA,40,BWC,N,NORM,RWL,{6A59EEA0-1FA8-426C-8828-1B1A0624F07F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79438903,-88.16948863
4164,942624000000,P4,Utility,NA,40,BWC,N,NORM,RWL,{6E7E039E-8C8B-4C98-B59C-232BD30813B8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79354929,-88.17429924
4165,942624000000,P1,Utility,NA,40,BWC,N,NORM,HWY,{7F672977-DF52-4F95-A47A-9632E05317A8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78802149,-88.16864964
